ann_hour	month	day	hour	illum	dgp	dgp_t1	dgp_t2	ugr	srcarea	log_gc	gcr	ugp	maxlum
1335	2	25	15.5	8797.82661	0.69844	0.51643	0.02201	30.20536	1.84846	0.23976	2.34545	0.691	20274.74216
1336	2	25	16.5	4986.44567	0.47267	0.2927	0.01996	26.90157	1.25993	0.21744	2.25812	0.64061	11708.06836
1337	2	25	17.5	1751.86176	0.27438	0.10283	0.01155	18.74647	0.15993	0.12578	2.75881	0.49513	3554.83359
1352	2	26	8.5	3964.50778	0.41023	0.23272	0.01751	25.53759	0.80599	0.19074	3.38089	0.61826	13581.23715
1353	2	26	9.5	20865.18596	1.0	1.22479	0.30485	64.97439	2.25121	3.32083	27639.38435	0.95051	282151437.9798
1354	2	26	10.5	37344.46674	1.0	2.19212	0.31552	68.56967	2.78145	3.43701	32377.47551	0.95956	490942961.07226
1355	2	26	11.5	15270.14603	1.0	0.89636	0.01944	37.84049	4.36522	0.21178	2.15872	0.78685	30539.21469
1356	2	26	12.5	12137.11208	0.8928	0.71245	0.02035	33.41817	3.04449	0.22169	2.00589	0.7348	20587.99216
1357	2	26	13.5	10780.481	0.81361	0.63281	0.02079	33.72642	3.36354	0.2265	1.98879	0.73873	22700.13535
1358	2	26	14.5	9693.49372	0.74965	0.56901	0.02064	33.04358	3.27591	0.22484	1.97591	0.72996	19576.67057
1359	2	26	15.5	7682.15997	0.63033	0.45094	0.01939	28.40504	1.70279	0.21119	2.02696	0.66421	15836.13295
1360	2	26	16.5	5110.7138	0.47987	0.3	0.01987	27.02178	1.2955	0.21642	2.24868	0.64254	11827.09396
1361	2	26	17.5	1801.3135	0.2778	0.10574	0.01207	19.06059	0.17263	0.13146	2.73847	0.50119	3621.95859
1376	2	27	8.5	4678.00574	0.45268	0.2746	0.01809	26.35978	0.88166	0.19701	3.41562	0.63184	17798.80174
1377	2	27	9.5	27021.84633	1.0	1.58618	0.31872	67.26576	2.17135	3.47193	37559.27185	0.95648	435324185.37773
1378	2	27	10.5	25571.24307	1.0	1.50103	0.30785	66.48885	3.20002	3.35354	26389.57452	0.95454	514695168.0
1379	2	27	11.5	12659.21699	0.92081	0.7431	0.01771	36.25136	4.38775	0.19295	1.70653	0.76922	20778.58936
1380	2	27	12.5	11327.61111	0.84466	0.66493	0.01973	32.85603	3.04044	0.21492	1.88828	0.72751	22163.13535
1381	2	27	13.5	10764.17967	0.81231	0.63186	0.02045	33.61575	3.36036	0.22281	1.95834	0.73733	22031.58936
1382	2	27	14.5	9459.47736	0.73594	0.55527	0.02067	32.80608	3.24448	0.22517	1.95047	0.72685	22700.13535
1383	2	27	15.5	7687.43594	0.63036	0.45125	0.0191	28.33882	1.71744	0.20809	2.00828	0.66319	15627.60735
1384	2	27	16.5	5126.70709	0.48049	0.30094	0.01955	26.91076	1.29016	0.21299	2.23045	0.64076	11648.09396
1385	2	27	17.5	1874.6986	0.28277	0.11004	0.01273	19.47707	0.19233	0.13864	2.70828	0.50919	3727.90184
1400	2	28	8.5	3971.72581	0.41305	0.23314	0.01991	26.20949	0.764	0.21683	3.82031	0.62938	16265.70454
1408	2	28	16.5	4633.022	0.45345	0.27196	0.02149	28.06588	1.05879	0.23414	2.93294	0.65898	10383.49608
1409	2	28	17.5	1743.11176	0.27407	0.10232	0.01175	18.89118	0.17528	0.128	2.93813	0.49793	3507.18429
1426	3	1	10.5	11634.64883	0.86276	0.68295	0.01981	31.70379	1.14181	0.2158	3.80495	0.71207	32173.40909
1427	3	1	11.5	14801.66571	1.0	0.86886	0.02033	32.68661	1.19877	0.22148	3.55319	0.72528	37709.74667
1428	3	1	12.5	16280.98632	1.0	0.95569	0.02066	33.51763	1.23303	0.22506	3.7504	0.73608	36266.14948
1429	3	1	13.5	15305.77865	1.0	0.89845	0.02164	33.54104	1.24528	0.23573	3.93664	0.73637	35955.60349
1430	3	1	14.5	11653.70188	0.86696	0.68407	0.02289	32.4058	1.17943	0.24935	3.86458	0.72155	32340.81189
1431	3	1	15.5	7518.2478	0.62441	0.44132	0.02309	30.48716	1.13344	0.2515	3.37756	0.69505	19099.64633
1448	3	2	8.5	4620.05825	0.45007	0.2712	0.01887	26.33743	0.91816	0.20554	3.30571	0.63147	18377.84773
1449	3	2	9.5	22370.52856	1.0	1.31315	0.3017	64.7771	2.19867	3.28649	28410.55821	0.94996	311061989.3706
